Timestamp,Location,Latitude,Longitude,Traffic Volume,Average Speed (km/h),Weather,Rain (mm),Accident,Event,Public Transport Density,Congestion Level
2026-05-05T04:45:00,Downtown,28.691342,77.175145,116.24,50.37,Clear,0.0,0,0,0.58,Low
2026-05-05T05:00:00,Tech Park,28.560834,77.168505,78.69,39.8,Rainy,3.97,0,0,0.35,Medium
2026-05-05T05:15:00,University Circle,28.623133,77.184564,146.12,32.13,Clear,0.0,0,0,0.59,Medium
2026-05-05T05:30:00,University Circle,28.659082,77.246532,83.3,30.59,Rainy,6.58,0,0,0.5,Medium
2026-05-05T05:45:00,Industrial Belt,28.57034,77.283245,128.88,50.61,Cloudy,0.0,0,0,0.48,Medium
2026-05-05T06:00:00,Downtown,28.642821,77.203685,129.8,45.23,Clear,0.0,0,0,0.67,Medium
2026-05-05T06:15:00,Tech Park,28.612527,77.212591,56.48,68.24,Cloudy,0.0,0,0,0.65,Low
2026-05-05T06:30:00,University Circle,28.599113,77.261403,130.74,49.98,Storm,5.63,0,0,0.76,Medium
2026-05-05T06:45:00,University Circle,28.583804,77.169968,112.84,53.67,Rainy,0.52,0,0,0.95,Low
2026-05-05T07:00:00,City Mall,28.591294,77.25771,136.1,34.27,Storm,0.67,1,0,0.45,Medium
2026-05-05T07:15:00,University Circle,28.651959,77.262463,149.98,37.3,Rainy,2.4,0,0,0.61,Medium
2026-05-05T07:30:00,Downtown,28.649604,77.173854,157.46,50.64,Cloudy,0.0,0,0,0.22,Medium
2026-05-05T07:45:00,City Mall,28.686718,77.212612,103.79,42.37,Cloudy,0.0,0,0,0.26,Medium
2026-05-05T08:00:00,Airport Road,28.672044,77.193209,153.3,20.53,Clear,0.0,0,0,0.47,Medium
2026-05-05T08:15:00,Downtown,28.621737,77.164084,231.84,24.26,Clear,0.0,0,0,0.78,High
2026-05-05T08:30:00,Industrial Belt,28.545384,77.238219,173.48,39.69,Rainy,0.43,0,0,0.62,Medium
2026-05-05T08:45:00,Tech Park,28.598131,77.15438,162.19,18.43,Clear,0.0,0,0,0.72,High
2026-05-05T09:00:00,City Mall,28.541396,77.173187,168.52,31.86,Rainy,0.52,0,0,0.75,Medium
2026-05-05T09:15:00,University Circle,28.672548,77.220489,114.22,15.73,Rainy,0.61,0,1,0.61,Medium
2026-05-05T09:30:00,Downtown,28.646517,77.129698,198.28,20.2,Cloudy,0.0,1,0,0.57,High
2026-05-05T09:45:00,Industrial Belt,28.576935,77.205065,186.91,29.96,Clear,0.0,0,0,0.38,High
2026-05-05T10:00:00,Tech Park,28.635408,77.252325,187.7,14.09,Clear,0.0,0,0,0.62,High
2026-05-05T10:15:00,Industrial Belt,28.568419,77.23745,202.04,11.35,Clear,0.0,0,0,0.7,High
2026-05-05T10:30:00,Airport Road,28.689835,77.137352,167.98,53.58,Cloudy,0.0,0,0,0.73,Medium
2026-05-05T10:45:00,Industrial Belt,28.616438,77.171815,198.1,11.7,Clear,0.0,0,0,0.35,High
2026-05-05T11:00:00,Downtown,28.651692,77.181839,111.08,50.32,Rainy,5.32,0,0,0.45,Medium
2026-05-05T11:15:00,Airport Road,28.690062,77.149088,111.68,47.31,Clear,0.0,0,0,0.57,Low
2026-05-05T11:30:00,Airport Road,28.636598,77.220304,174.22,67.59,Cloudy,0.0,0,0,0.69,Medium
2026-05-05T11:45:00,University Circle,28.666662,77.225983,87.3,37.01,Clear,0.0,0,0,0.58,Low
2026-05-05T12:00:00,City Mall,28.653491,77.20481,142.25,45.25,Storm,1.98,0,0,0.48,Medium
2026-05-05T12:15:00,Tech Park,28.669451,77.179424,108.88,55.84,Clear,0.0,0,0,0.56,Low
2026-05-05T12:30:00,Airport Road,28.587874,77.244997,95.31,45.75,Cloudy,0.0,0,1,0.27,Medium
2026-05-05T12:45:00,Industrial Belt,28.600403,77.177307,119.45,36.61,Rainy,4.74,0,1,0.6,Medium
2026-05-05T13:00:00,Industrial Belt,28.603151,77.136024,174.89,42.59,Clear,0.0,0,0,0.33,Medium
2026-05-05T13:15:00,University Circle,28.660803,77.265606,121.68,48.98,Clear,0.0,0,0,0.58,Medium
2026-05-05T13:30:00,Tech Park,28.53617,77.261703,96.83,35.13,Cloudy,0.0,0,1,0.79,Medium
2026-05-05T13:45:00,Tech Park,28.65507,77.154867,183.15,42.71,Clear,0.0,0,0,0.59,Medium
2026-05-05T14:00:00,Industrial Belt,28.670733,77.22549,77.89,50.56,Clear,0.0,0,0,0.65,Low
2026-05-05T14:15:00,City Mall,28.569432,77.180467,136.44,53.57,Clear,0.0,0,0,0.93,Medium
2026-05-05T14:30:00,Tech Park,28.678121,77.153609,111.35,86.95,Cloudy,0.0,0,0,0.29,Low
2026-05-05T14:45:00,Industrial Belt,28.680848,77.281149,54.67,57.09,Rainy,2.35,0,0,0.27,Low
2026-05-05T15:00:00,Tech Park,28.674277,77.2849,91.86,53.95,Storm,2.42,0,0,0.39,Low
2026-05-05T15:15:00,University Circle,28.6023,77.181214,113.64,47.08,Clear,0.0,0,0,0.81,Low
2026-05-05T15:30:00,Tech Park,28.676122,77.216121,101.28,37.12,Clear,0.0,0,0,0.41,Medium
2026-05-05T15:45:00,Industrial Belt,28.545285,77.140041,120.39,53.52,Clear,0.0,0,0,0.77,Low
2026-05-05T16:00:00,Tech Park,28.665866,77.211506,82.51,37.75,Clear,0.0,0,0,0.54,Low
2026-05-05T16:15:00,City Mall,28.656387,77.129002,144.16,14.3,Clear,0.0,1,0,0.35,High
2026-05-05T16:30:00,University Circle,28.675138,77.137304,82.0,37.87,Rainy,0.44,0,0,0.7,Low
2026-05-05T16:45:00,City Mall,28.647919,77.259685,128.27,39.48,Rainy,0.33,1,0,0.81,Medium
2026-05-05T17:00:00,Downtown,28.59481,77.195315,119.8,31.6,Clear,0.0,0,0,0.24,Medium
2026-05-05T17:15:00,Downtown,28.630149,77.17645,213.96,39.64,Clear,0.0,0,0,0.66,High
2026-05-05T17:30:00,Tech Park,28.645454,77.243292,173.59,39.79,Cloudy,0.0,0,0,0.54,Medium
2026-05-05T17:45:00,Downtown,28.538837,77.137303,167.11,24.48,Cloudy,0.0,0,0,0.68,Medium
2026-05-05T18:00:00,City Mall,28.685435,77.208401,219.94,16.9,Rainy,1.0,0,0,0.28,High
2026-05-05T18:15:00,University Circle,28.614074,77.241991,167.5,57.48,Clear,0.0,0,0,0.9,Medium
2026-05-05T18:30:00,City Mall,28.687742,77.243306,186.55,32.76,Cloudy,0.0,0,0,0.55,Medium
2026-05-05T18:45:00,Industrial Belt,28.63388,77.220479,227.35,30.84,Clear,0.0,0,0,0.43,High
2026-05-05T19:00:00,Downtown,28.683499,77.197886,189.26,41.38,Clear,0.0,0,0,0.77,Medium
2026-05-05T19:15:00,University Circle,28.542954,77.188827,139.37,31.92,Cloudy,0.0,0,0,0.64,Medium
2026-05-05T19:30:00,University Circle,28.659543,77.225176,179.04,26.79,Storm,1.76,0,0,0.38,High
2026-05-05T19:45:00,Airport Road,28.601537,77.184444,127.62,22.2,Clear,0.0,0,0,0.72,Medium
2026-05-05T20:00:00,Industrial Belt,28.556931,77.224258,74.99,43.6,Cloudy,0.0,0,0,0.42,Low
2026-05-05T20:15:00,Tech Park,28.576684,77.131418,161.65,57.16,Cloudy,0.0,0,0,0.73,Medium
2026-05-05T20:30:00,Downtown,28.552631,77.200854,129.5,29.45,Rainy,2.57,0,0,0.46,Medium
2026-05-05T20:45:00,Downtown,28.536363,77.222268,115.04,41.07,Storm,0.11,0,0,0.39,Medium
2026-05-05T21:00:00,University Circle,28.547388,77.25815,115.07,48.13,Cloudy,0.0,0,1,0.6,Medium
2026-05-05T21:15:00,Airport Road,28.632027,77.23103,148.26,33.32,Clear,0.0,0,0,0.41,Medium
2026-05-05T21:30:00,City Mall,28.546243,77.274787,95.83,33.32,Clear,0.0,0,0,0.21,Medium
2026-05-05T21:45:00,Industrial Belt,28.686139,77.263159,137.49,50.66,Rainy,0.19,0,0,0.59,Medium
2026-05-05T22:00:00,Industrial Belt,28.580539,77.252319,71.84,40.92,Rainy,3.47,0,0,0.48,Low
2026-05-05T22:15:00,University Circle,28.606595,77.22984,149.07,32.79,Clear,0.0,0,0,0.45,Medium
2026-05-05T22:30:00,University Circle,28.629715,77.161176,150.09,25.02,Cloudy,0.0,0,0,0.84,Medium
2026-05-05T22:45:00,Downtown,28.656211,77.194547,76.02,54.76,Clear,0.0,0,0,0.65,Low
2026-05-05T23:00:00,University Circle,28.66416,77.238621,83.64,41.02,Clear,0.0,0,0,0.44,Low
2026-05-05T23:15:00,Downtown,28.591002,77.185606,136.87,51.57,Clear,0.0,0,1,0.34,Medium
2026-05-05T23:30:00,Tech Park,28.57734,77.166085,72.28,52.65,Clear,0.0,0,0,0.5,Low
2026-05-05T23:45:00,Downtown,28.671311,77.237311,126.12,46.98,Rainy,8.17,0,0,0.35,Medium
2026-05-06T00:00:00,Industrial Belt,28.595469,77.2073,175.82,39.4,Rainy,5.52,0,0,0.58,Medium
2026-05-06T00:15:00,Industrial Belt,28.56042,77.271537,95.16,29.9,Clear,0.0,0,0,0.29,Medium
2026-05-06T00:30:00,Industrial Belt,28.576716,77.182708,141.0,50.38,Storm,5.89,0,0,0.4,Medium
2026-05-06T00:45:00,Tech Park,28.561371,77.209018,180.19,57.18,Cloudy,0.0,0,0,0.51,Medium
2026-05-06T01:00:00,Downtown,28.613213,77.2783,132.41,44.46,Cloudy,0.0,0,0,0.75,Medium
2026-05-06T01:15:00,City Mall,28.658138,77.226814,145.06,50.03,Clear,0.0,0,0,0.71,Medium
2026-05-06T01:30:00,Tech Park,28.574424,77.130597,129.82,66.1,Rainy,2.25,0,0,0.61,Low
2026-05-06T01:45:00,Industrial Belt,28.61559,77.260296,105.47,14.64,Clear,0.0,0,0,0.31,Medium
2026-05-06T02:00:00,Airport Road,28.669568,77.216294,116.95,44.56,Cloudy,0.0,1,0,0.61,Medium
2026-05-06T02:15:00,City Mall,28.623349,77.180386,97.76,30.72,Clear,0.0,0,0,0.87,Medium
2026-05-06T02:30:00,Tech Park,28.589891,77.277686,110.1,58.32,Rainy,0.98,0,0,0.25,Low
2026-05-06T02:45:00,Tech Park,28.659014,77.24928,183.69,46.01,Clear,0.0,0,0,0.8,Medium
2026-05-06T03:00:00,City Mall,28.595759,77.234997,79.78,25.68,Clear,0.0,0,0,0.81,Medium
2026-05-06T03:15:00,Tech Park,28.626509,77.230183,107.47,43.89,Rainy,0.28,0,0,0.41,Medium
2026-05-06T03:30:00,Industrial Belt,28.672882,77.244895,95.94,49.55,Cloudy,0.0,0,0,0.84,Low
2026-05-06T03:45:00,Tech Park,28.68726,77.197974,177.07,74.04,Cloudy,0.0,0,0,0.78,Low
2026-05-06T04:00:00,City Mall,28.645043,77.163994,124.0,26.69,Cloudy,0.0,0,0,0.66,Medium
2026-05-06T04:15:00,Industrial Belt,28.659773,77.252786,97.55,50.46,Clear,0.0,0,0,0.72,Low
2026-05-06T04:30:00,City Mall,28.634706,77.266299,112.86,40.73,Clear,0.0,0,0,0.81,Medium
2026-05-06T04:45:00,City Mall,28.665967,77.264179,136.42,26.57,Clear,0.0,0,1,0.76,Medium
2026-05-06T05:00:00,City Mall,28.671184,77.288621,91.61,32.8,Clear,0.0,0,0,0.51,Medium
2026-05-06T05:15:00,University Circle,28.536092,77.141836,83.89,58.36,Clear,0.0,0,0,0.53,Low
2026-05-06T05:30:00,City Mall,28.62781,77.221952,143.09,66.23,Clear,0.0,0,0,0.46,Low
2026-05-06T05:45:00,University Circle,28.682562,77.183705,68.52,46.69,Storm,2.86,0,0,0.71,Low
2026-05-06T06:00:00,Tech Park,28.591889,77.267183,101.82,46.84,Cloudy,0.0,1,0,0.84,Medium
2026-05-06T06:15:00,Airport Road,28.600112,77.161667,132.42,46.12,Cloudy,0.0,0,0,0.45,Medium
2026-05-06T06:30:00,Tech Park,28.658556,77.226552,149.63,51.0,Rainy,1.63,0,0,0.65,Medium
2026-05-06T06:45:00,City Mall,28.667307,77.231812,126.0,41.4,Clear,0.0,0,0,0.59,Medium
2026-05-06T07:00:00,Industrial Belt,28.639347,77.162797,145.85,52.55,Clear,0.0,0,1,0.41,Medium
2026-05-06T07:15:00,Airport Road,28.568496,77.239594,176.89,61.89,Rainy,0.93,0,0,0.61,Medium
2026-05-06T07:30:00,Downtown,28.670308,77.279074,112.79,36.04,Clear,0.0,0,0,0.24,Medium
2026-05-06T07:45:00,Tech Park,28.545871,77.199153,111.92,49.0,Clear,0.0,0,0,0.55,Low
2026-05-06T08:00:00,University Circle,28.586101,77.176901,162.95,25.78,Clear,0.0,0,0,0.48,Medium
2026-05-06T08:15:00,Industrial Belt,28.672245,77.153788,191.62,29.62,Clear,0.0,0,0,0.4,High
2026-05-06T08:30:00,City Mall,28.610459,77.253889,142.21,16.49,Clear,0.0,0,0,0.61,Medium
2026-05-06T08:45:00,Tech Park,28.665481,77.138117,178.68,15.77,Rainy,4.32,0,0,0.67,High
2026-05-06T09:00:00,City Mall,28.692212,77.271323,138.55,24.01,Cloudy,0.0,0,0,0.77,Medium
2026-05-06T09:15:00,Downtown,28.671467,77.194089,177.83,23.69,Rainy,0.04,0,1,0.6,High
2026-05-06T09:30:00,Downtown,28.615964,77.268137,136.07,34.73,Rainy,1.43,0,0,0.51,Medium
2026-05-06T09:45:00,University Circle,28.568894,77.158254,188.04,23.42,Rainy,3.41,0,0,0.77,High
2026-05-06T10:00:00,University Circle,28.676938,77.182997,162.04,36.24,Clear,0.0,1,0,0.84,Medium
2026-05-06T10:15:00,Industrial Belt,28.617112,77.212512,232.29,36.33,Cloudy,0.0,0,0,0.31,High
2026-05-06T10:30:00,Airport Road,28.607232,77.185195,158.72,29.63,Rainy,0.48,0,0,0.6,Medium
2026-05-06T10:45:00,City Mall,28.608508,77.250692,173.44,29.46,Clear,0.0,0,1,0.33,High
2026-05-06T11:00:00,Tech Park,28.597559,77.261408,99.02,31.68,Cloudy,0.0,0,1,0.64,Medium
2026-05-06T11:15:00,Airport Road,28.578455,77.265477,257.42,52.79,Clear,0.0,0,0,0.69,High
2026-05-06T11:30:00,City Mall,28.551755,77.226331,91.49,38.44,Clear,0.0,0,0,0.45,Low
2026-05-06T11:45:00,Downtown,28.567625,77.218033,132.55,47.42,Rainy,1.95,0,0,0.4,Medium
2026-05-06T12:00:00,Downtown,28.571408,77.184213,115.12,51.06,Clear,0.0,0,0,0.59,Low
2026-05-06T12:15:00,Industrial Belt,28.581205,77.228139,125.63,75.4,Clear,0.0,0,0,0.9,Low
2026-05-06T12:30:00,Downtown,28.646899,77.22863,103.06,37.75,Clear,0.0,0,0,0.51,Medium
2026-05-06T12:45:00,Downtown,28.683578,77.158717,142.42,42.71,Clear,0.0,0,0,0.35,Medium
2026-05-06T13:00:00,Industrial Belt,28.605705,77.275117,130.44,29.24,Clear,0.0,0,0,0.7,Medium
2026-05-06T13:15:00,University Circle,28.542797,77.1301,142.24,31.59,Clear,0.0,0,1,0.75,Medium
2026-05-06T13:30:00,Downtown,28.604309,77.245754,81.28,46.74,Rainy,2.84,0,0,0.61,Low
2026-05-06T13:45:00,Tech Park,28.581891,77.224373,94.36,30.49,Clear,0.0,0,1,0.51,Medium
2026-05-06T14:00:00,Airport Road,28.65118,77.234386,186.83,54.72,Rainy,0.11,0,0,0.38,Medium
2026-05-06T14:15:00,City Mall,28.549698,77.141106,94.4,42.02,Cloudy,0.0,0,1,0.68,Medium
2026-05-06T14:30:00,University Circle,28.639295,77.214167,154.62,24.07,Rainy,2.75,1,0,0.54,High
2026-05-06T14:45:00,Tech Park,28.541956,77.137442,135.77,40.04,Clear,0.0,0,0,0.89,Medium
2026-05-06T15:00:00,Tech Park,28.591373,77.260768,116.72,60.91,Clear,0.0,0,0,0.36,Low
2026-05-06T15:15:00,Downtown,28.667435,77.186334,97.72,46.6,Clear,0.0,0,0,0.7,Low
2026-05-06T15:30:00,City Mall,28.595438,77.20246,134.38,42.76,Clear,0.0,0,0,0.46,Medium
2026-05-06T15:45:00,City Mall,28.583788,77.168964,121.21,59.25,Clear,0.0,0,0,0.83,Low
2026-05-06T16:00:00,Airport Road,28.552517,77.227047,126.29,50.85,Clear,0.0,0,0,0.76,Medium
2026-05-06T16:15:00,City Mall,28.604008,77.272882,108.23,44.23,Rainy,2.63,0,0,0.42,Medium
2026-05-06T16:30:00,University Circle,28.538565,77.27416,87.03,39.74,Cloudy,0.0,0,0,0.45,Low
2026-05-06T16:45:00,University Circle,28.575875,77.179088,41.04,37.04,Clear,0.0,0,0,0.51,Low
2026-05-06T17:00:00,City Mall,28.602453,77.246039,176.89,26.42,Rainy,2.07,0,0,0.68,High
2026-05-06T17:15:00,Tech Park,28.668974,77.206443,172.53,8.0,Cloudy,0.0,0,0,0.58,High
2026-05-06T17:30:00,University Circle,28.666458,77.243055,142.71,44.32,Clear,0.0,0,0,0.51,Medium
2026-05-06T17:45:00,Downtown,28.597934,77.254328,225.03,30.88,Cloudy,0.0,0,0,0.49,High
2026-05-06T18:00:00,Downtown,28.565595,77.139511,173.12,41.39,Cloudy,0.0,0,0,0.58,Medium
2026-05-06T18:15:00,Downtown,28.661454,77.244877,143.07,17.11,Rainy,4.85,0,0,0.54,High
2026-05-06T18:30:00,City Mall,28.667492,77.28495,177.81,25.52,Rainy,0.86,0,0,0.57,High
2026-05-06T18:45:00,Tech Park,28.671173,77.245985,161.8,16.81,Cloudy,0.0,0,0,0.4,High
2026-05-06T19:00:00,Industrial Belt,28.620972,77.173038,144.32,41.21,Rainy,3.45,0,0,0.17,Medium
2026-05-06T19:15:00,Downtown,28.569385,77.179809,167.02,27.4,Clear,0.0,0,0,0.29,Medium
2026-05-06T19:30:00,Industrial Belt,28.654295,77.137207,210.01,8.0,Clear,0.0,0,0,0.48,High
2026-05-06T19:45:00,University Circle,28.5685,77.162374,198.46,26.86,Cloudy,0.0,0,0,0.37,High
2026-05-06T20:00:00,Tech Park,28.542969,77.134548,111.46,63.81,Clear,0.0,0,0,0.4,Low
2026-05-06T20:15:00,Industrial Belt,28.58787,77.178906,150.19,49.09,Rainy,1.81,0,0,0.35,Medium
2026-05-06T20:30:00,University Circle,28.591576,77.236403,106.82,42.52,Storm,3.59,0,0,0.88,Medium
2026-05-06T20:45:00,Tech Park,28.603398,77.200431,173.89,58.27,Cloudy,0.0,0,0,0.25,Medium
2026-05-06T21:00:00,University Circle,28.622891,77.253723,101.39,52.96,Clear,0.0,0,0,0.42,Low
2026-05-06T21:15:00,Tech Park,28.579953,77.143923,84.78,40.87,Clear,0.0,0,1,0.76,Medium
2026-05-06T21:30:00,Industrial Belt,28.568894,77.138591,75.59,48.41,Rainy,0.42,0,0,0.69,Low
2026-05-06T21:45:00,Downtown,28.608354,77.131189,118.63,42.77,Clear,0.0,0,0,0.49,Medium
2026-05-06T22:00:00,Airport Road,28.649781,77.207816,160.84,51.11,Clear,0.0,0,0,0.68,Medium
2026-05-06T22:15:00,City Mall,28.630046,77.183553,46.26,42.93,Clear,0.0,0,0,0.69,Low
2026-05-06T22:30:00,Industrial Belt,28.659463,77.288106,64.27,55.49,Rainy,4.92,0,0,0.88,Low
2026-05-06T22:45:00,City Mall,28.639794,77.230394,111.67,45.55,Rainy,4.44,0,0,0.33,Medium
2026-05-06T23:00:00,Airport Road,28.681781,77.202707,49.58,44.86,Rainy,0.22,0,0,0.72,Low
2026-05-06T23:15:00,University Circle,28.590955,77.169717,120.87,41.39,Rainy,1.7,0,0,0.65,Medium
2026-05-06T23:30:00,Industrial Belt,28.640503,77.287214,101.09,28.85,Cloudy,0.0,0,0,0.41,Medium
2026-05-06T23:45:00,University Circle,28.676511,77.20321,113.57,41.87,Clear,0.0,0,0,0.19,Medium
2026-05-07T00:00:00,City Mall,28.645045,77.187347,149.5,59.48,Clear,0.0,0,0,0.49,Medium
2026-05-07T00:15:00,University Circle,28.65074,77.228068,166.55,39.49,Cloudy,0.0,0,0,0.24,Medium
2026-05-07T00:30:00,Airport Road,28.622068,77.21277,85.64,32.3,Clear,0.0,0,0,0.41,Medium
2026-05-07T00:45:00,University Circle,28.635944,77.260211,118.43,44.97,Cloudy,0.0,0,0,0.44,Medium
2026-05-07T01:00:00,Tech Park,28.558527,77.285325,81.37,46.63,Rainy,0.66,0,0,0.76,Low
2026-05-07T01:15:00,Downtown,28.689929,77.262313,141.94,47.24,Cloudy,0.0,0,0,0.81,Medium
2026-05-07T01:30:00,Tech Park,28.627427,77.284091,128.74,37.87,Clear,0.0,0,0,0.52,Medium
2026-05-07T01:45:00,Industrial Belt,28.613788,77.146014,115.23,57.72,Storm,0.56,0,0,0.95,Low
2026-05-07T02:00:00,Industrial Belt,28.555557,77.160622,100.06,35.81,Cloudy,0.0,0,0,0.4,Medium
2026-05-07T02:15:00,Airport Road,28.559926,77.246499,102.38,70.98,Rainy,4.53,0,0,0.4,Low
2026-05-07T02:30:00,University Circle,28.628743,77.152738,122.74,57.74,Clear,0.0,0,0,0.58,Low
2026-05-07T02:45:00,Industrial Belt,28.654721,77.22286,199.5,40.15,Rainy,0.65,0,0,0.71,Medium
2026-05-07T03:00:00,Tech Park,28.562245,77.244531,116.45,39.09,Cloudy,0.0,0,1,0.51,Medium
2026-05-07T03:15:00,City Mall,28.659648,77.227869,191.64,55.09,Clear,0.0,0,0,0.49,Medium
2026-05-07T03:30:00,City Mall,28.604277,77.232033,100.75,43.24,Cloudy,0.0,0,0,0.5,Low
2026-05-07T03:45:00,University Circle,28.565402,77.199584,69.27,37.32,Cloudy,0.0,0,0,0.4,Low
2026-05-07T04:00:00,Industrial Belt,28.608479,77.200262,116.11,46.46,Clear,0.0,0,0,0.64,Medium
2026-05-07T04:15:00,City Mall,28.617644,77.165284,139.72,37.89,Clear,0.0,0,0,0.59,Medium
2026-05-07T04:30:00,Airport Road,28.572966,77.224681,156.06,41.0,Storm,1.05,0,0,0.65,Medium
2026-05-07T04:45:00,University Circle,28.545285,77.220819,155.47,47.12,Cloudy,0.0,0,0,0.58,Medium
2026-05-07T05:00:00,City Mall,28.606091,77.181863,73.21,31.12,Cloudy,0.0,0,1,0.96,Medium
2026-05-07T05:15:00,Airport Road,28.553625,77.21197,94.9,29.58,Storm,2.16,0,0,0.57,Medium
2026-05-07T05:30:00,Tech Park,28.641482,77.15618,114.44,39.98,Rainy,6.85,0,1,0.37,Medium
2026-05-07T05:45:00,University Circle,28.688748,77.216978,75.0,44.55,Clear,0.0,0,0,0.38,Low
2026-05-07T06:00:00,Airport Road,28.545538,77.173896,127.4,59.17,Storm,0.73,0,0,0.46,Low
2026-05-07T06:15:00,University Circle,28.652249,77.226964,71.96,37.74,Rainy,3.39,0,0,0.61,Low
2026-05-07T06:30:00,Industrial Belt,28.598338,77.212138,147.45,33.41,Clear,0.0,0,1,0.84,Medium
2026-05-07T06:45:00,City Mall,28.603348,77.149411,58.61,31.86,Clear,0.0,0,0,0.67,Low
2026-05-07T07:00:00,Tech Park,28.625995,77.154833,124.63,75.84,Cloudy,0.0,0,0,0.31,Low
2026-05-07T07:15:00,University Circle,28.590673,77.253834,63.25,50.2,Cloudy,0.0,0,0,0.67,Low
2026-05-07T07:30:00,City Mall,28.604386,77.179769,171.33,33.86,Clear,0.0,0,1,0.65,High
2026-05-07T07:45:00,City Mall,28.651437,77.132831,142.42,46.48,Clear,0.0,0,0,0.7,Medium
2026-05-07T08:00:00,City Mall,28.55396,77.169578,254.22,13.87,Cloudy,0.0,0,0,0.7,High
2026-05-07T08:15:00,Tech Park,28.634215,77.258343,126.29,40.07,Clear,0.0,0,0,0.64,Medium
2026-05-07T08:30:00,Tech Park,28.582926,77.217821,160.14,11.33,Cloudy,0.0,0,0,0.89,High
2026-05-07T08:45:00,Tech Park,28.657527,77.243384,171.1,30.5,Clear,0.0,0,0,0.48,Medium
2026-05-07T09:00:00,Tech Park,28.68314,77.132222,207.48,57.64,Cloudy,0.0,0,1,0.28,Medium
2026-05-07T09:15:00,Tech Park,28.651647,77.162344,192.17,18.94,Clear,0.0,0,0,0.22,High
2026-05-07T09:30:00,Airport Road,28.655186,77.250601,142.95,20.32,Clear,0.0,1,0,0.25,High
2026-05-07T09:45:00,City Mall,28.582442,77.254103,206.6,42.65,Storm,0.42,0,0,0.5,Medium
2026-05-07T10:00:00,Tech Park,28.650078,77.187714,166.88,24.59,Clear,0.0,0,0,0.55,Medium
2026-05-07T10:15:00,Industrial Belt,28.659242,77.27448,172.15,46.1,Rainy,0.66,0,1,0.28,Medium
2026-05-07T10:30:00,Downtown,28.67842,77.171786,139.51,25.69,Cloudy,0.0,1,0,1.0,Medium
2026-05-07T10:45:00,Tech Park,28.656244,77.152471,191.6,31.7,Cloudy,0.0,0,0,0.58,High
2026-05-07T11:00:00,University Circle,28.582868,77.13919,197.44,35.02,Cloudy,0.0,0,1,0.53,High
2026-05-07T11:15:00,University Circle,28.68522,77.179067,156.03,55.47,Cloudy,0.0,0,0,0.51,Medium
2026-05-07T11:30:00,Industrial Belt,28.548004,77.160126,183.23,51.47,Cloudy,0.0,0,0,0.73,Medium
2026-05-07T11:45:00,University Circle,28.63059,77.202744,133.26,49.53,Rainy,4.62,0,0,0.74,Medium
2026-05-07T12:00:00,Tech Park,28.599144,77.270821,157.28,62.43,Clear,0.0,0,1,0.73,Medium
2026-05-07T12:15:00,City Mall,28.556181,77.130714,94.46,50.09,Clear,0.0,0,0,0.56,Low
2026-05-07T12:30:00,Tech Park,28.560694,77.203015,96.51,43.45,Clear,0.0,0,0,0.57,Low
2026-05-07T12:45:00,Airport Road,28.601451,77.25461,158.22,51.12,Cloudy,0.0,0,0,0.46,Medium
2026-05-07T13:00:00,Tech Park,28.54127,77.277932,162.69,54.55,Clear,0.0,0,0,0.41,Medium
2026-05-07T13:15:00,Tech Park,28.569042,77.129036,212.69,36.42,Clear,0.0,0,0,0.64,High
2026-05-07T13:30:00,Downtown,28.570995,77.24189,82.73,35.47,Clear,0.0,0,0,0.69,Low
2026-05-07T13:45:00,Airport Road,28.692993,77.166237,91.28,43.72,Rainy,0.92,0,0,0.75,Low
2026-05-07T14:00:00,Industrial Belt,28.535486,77.253487,120.98,48.33,Cloudy,0.0,1,0,0.55,Medium
2026-05-07T14:15:00,Industrial Belt,28.6591,77.27084,155.86,41.57,Clear,0.0,0,0,0.61,Medium
2026-05-07T14:30:00,University Circle,28.536824,77.273662,115.82,28.93,Clear,0.0,0,0,0.58,Medium
2026-05-07T14:45:00,Industrial Belt,28.594199,77.269145,119.44,55.99,Clear,0.0,0,1,0.52,Medium
2026-05-07T15:00:00,Downtown,28.584241,77.236843,108.57,33.19,Clear,0.0,0,0,0.73,Medium
2026-05-07T15:15:00,Downtown,28.6653,77.216141,140.52,40.05,Clear,0.0,0,0,0.83,Medium
2026-05-07T15:30:00,Tech Park,28.614295,77.131301,122.4,46.05,Rainy,1.06,0,0,0.83,Medium
2026-05-07T15:45:00,Downtown,28.614435,77.25643,147.66,60.61,Clear,0.0,0,0,0.32,Medium
2026-05-07T16:00:00,Tech Park,28.567484,77.170747,57.24,54.56,Clear,0.0,0,0,0.63,Low
2026-05-07T16:15:00,Tech Park,28.551289,77.286001,166.02,38.21,Clear,0.0,0,0,0.76,Medium
2026-05-07T16:30:00,Downtown,28.587466,77.179192,136.83,28.18,Clear,0.0,0,0,0.79,Medium
2026-05-07T16:45:00,Industrial Belt,28.572594,77.19716,122.53,47.57,Cloudy,0.0,0,0,0.84,Medium
2026-05-07T17:00:00,Airport Road,28.566554,77.204047,185.65,23.7,Clear,0.0,0,0,0.64,High
2026-05-07T17:15:00,Airport Road,28.537956,77.239408,167.21,28.18,Cloudy,0.0,0,0,0.45,Medium
2026-05-07T17:30:00,City Mall,28.669728,77.192563,170.76,38.65,Clear,0.0,0,0,0.44,Medium
